Sample,Time(S),CH1(V),CH2(V)
2057,0.000457,0.0440233,-1.38142
2058,0.000458,0.0440233,-1.37535
2059,0.000459,0.0425052,-1.37079
2060,0.00046,0.0409872,-1.36624
2061,0.000461,0.0394692,-1.36017
2062,0.000462,0.0394692,-1.3541
2063,0.000463,0.0394692,-1.34802
2064,0.000464,0.0409872,-1.34499
2065,0.000465,0.0394692,-1.3374
2066,0.000466,0.0409872,-1.33132
2067,0.000467,0.0409872,-1.32677
2068,0.000468,0.0394692,-1.32373
2069,0.000469,0.0364331,-1.31614
2070,0.00047,0.0364331,-1.31311
2071,0.000471,0.0364331,-1.304
2072,0.000472,0.0364331,-1.30096
2073,0.000473,0.034915,-1.29337
2074,0.000474,0.0318789,-1.28578
2075,0.000475,0.033397,-1.27971
2076,0.000476,0.0318789,-1.27668
2077,0.000477,0.0318789,-1.26909
2078,0.000478,0.033397,-1.26149
2079,0.000479,0.033397,-1.25542
2080,0.00048,0.033397,-1.25087
2081,0.000481,0.033397,-1.2448
2082,0.000482,0.0288428,-1.23721
2083,0.000483,0.0303609,-1.23113
2084,0.000484,0.0303609,-1.22506
2085,0.000485,0.0288428,-1.21747
2086,0.000486,0.0273248,-1.2114
2087,0.000487,0.0242887,-1.20533
2088,0.000488,0.0258068,-1.19925
2089,0.000489,0.0258068,-1.19015
2090,0.00049,0.0258068,-1.18407
2091,0.000491,0.0258068,-1.178
2092,0.000492,0.0258068,-1.17041
2093,0.000493,0.0258068,-1.16434
2094,0.000494,0.0242887,-1.15827
2095,0.000495,0.0242887,-1.1522
2096,0.000496,0.0197346,-1.14309
2097,0.000497,0.0197346,-1.13702
2098,0.000498,0.0197346,-1.12942
2099,0.000499,0.0166985,-1.12183
2100,0.0005,0.0166985,-1.11424
2101,0.000501,0.0197346,-1.10817
2102,0.000502,0.0197346,-1.09755
2103,0.000503,0.0197346,-1.09299
2104,0.000504,0.0166985,-1.08692
2105,0.000505,0.0166985,-1.07629
2106,0.000506,0.0197346,-1.07174
2107,0.000507,0.0151804,-1.06567
2108,0.000508,0.0151804,-1.05656
2109,0.000509,0.0136624,-1.04897
2110,0.00051,0.0136624,-1.03986
2111,0.000511,0.0106263,-1.03227
2112,0.000512,0.0121444,-1.02468
2113,0.000513,0.0121444,-1.01709
2114,0.000514,0.0121444,-1.0095
2115,0.000515,0.0121444,-1.00039
2116,0.000516,0.0121444,-0.994319
2117,0.000517,0.0106263,-0.986729
2118,0.000518,0.0106263,-0.977621
2119,0.000519,0.00759022,-0.97003
2120,0.00052,0.00910827,-0.959404
2121,0.000521,0.00759022,-0.953332
2122,0.000522,0.00759022,-0.945742
2123,0.000523,0.00455413,-0.935115
2124,0.000524,0.00607218,-0.927525
2125,0.000525,0.00607218,-0.918417
2126,0.000526,0.00607218,-0.909309
2127,0.000527,0.00607218,-0.903236
2128,0.000528,0.00455413,-0.894128
2129,0.000529,0.00607218,-0.88502
2130,0.00053,0.00303609,-0.87743
2131,0.000531,0,-0.868321
2132,0.000532,0.00151804,-0.860731
2133,0.000533,0.00303609,-0.850105
2134,0.000534,0,-0.840997
2135,0.000535,0,-0.834924
2136,0.000536,-0.00303609,-0.82278
2137,0.000537,0,-0.816708
2138,0.000538,-0.00303609,-0.8076
2139,0.000539,-0.00303609,-0.796973
2140,0.00054,0,-0.790901
2141,0.000541,0,-0.780275
2142,0.000542,-0.00455413,-0.771167
2143,0.000543,-0.00455413,-0.762058
2144,0.000544,-0.00759022,-0.754468
2145,0.000545,-0.00455413,-0.74536
2146,0.000546,-0.0106263,-0.734733
2147,0.000547,-0.00759022,-0.725625
2148,0.000548,-0.00910827,-0.716517
2149,0.000549,-0.00910827,-0.705891
2150,0.00055,-0.00910827,-0.6983
2151,0.000551,-0.00910827,-0.687674
2152,0.000552,-0.00910827,-0.678566
2153,0.000553,-0.00910827,-0.670976
2154,0.000554,-0.00759022,-0.660349
2155,0.000555,-0.00759022,-0.652759
2156,0.000556,-0.00910827,-0.643651
2157,0.000557,-0.00910827,-0.634543
2158,0.000558,-0.0106263,-0.626952
2159,0.000559,-0.0136624,-0.614808
2160,0.00056,-0.0136624,-0.608736
2161,0.000561,-0.0121444,-0.596591
2162,0.000562,-0.0121444,-0.590519
2163,0.000563,-0.0121444,-0.581411
2164,0.000564,-0.0106263,-0.570785
2165,0.000565,-0.0136624,-0.564712
2166,0.000566,-0.0166985,-0.555604
2167,0.000567,-0.0166985,-0.546496
2168,0.000568,-0.0166985,-0.53587
2169,0.000569,-0.0166985,-0.528279
2170,0.00057,-0.0197346,-0.519171
2171,0.000571,-0.0182165,-0.510063
2172,0.000572,-0.0197346,-0.499437
2173,0.000573,-0.0197346,-0.490328
2174,0.000574,-0.0197346,-0.478184
2175,0.000575,-0.0197346,-0.472112
2176,0.000576,-0.0182165,-0.463004
2177,0.000577,-0.0212526,-0.452377
2178,0.000578,-0.0212526,-0.443269
2179,0.000579,-0.0227707,-0.432643
2180,0.00058,-0.0212526,-0.425052
2181,0.000581,-0.0258068,-0.415944
2182,0.000582,-0.0258068,-0.405318
2183,0.000583,-0.0273248,-0.39621
2184,0.000584,-0.0273248,-0.385583
2185,0.000585,-0.0273248,-0.376475
2186,0.000586,-0.0273248,-0.365849
2187,0.000587,-0.0273248,-0.35674
2188,0.000588,-0.0258068,-0.34915
2189,0.000589,-0.0288428,-0.338524
2190,0.00059,-0.0288428,-0.329416
2191,0.000591,-0.0303609,-0.318789
2192,0.000592,-0.0288428,-0.309681
2193,0.000593,-0.0318789,-0.300573
2194,0.000594,-0.0318789,-0.289946
2195,0.000595,-0.0318789,-0.280838
2196,0.000596,-0.033397,-0.270212
2197,0.000597,-0.033397,-0.259586
2198,0.000598,-0.033397,-0.250477
2199,0.000599,-0.033397,-0.239851
2200,0.0006,-0.033397,-0.229225
2201,0.000601,-0.0364331,-0.220116
2202,0.000602,-0.034915,-0.211008
2203,0.000603,-0.0364331,-0.200382
2204,0.000604,-0.0364331,-0.192792
2205,0.000605,-0.0364331,-0.179129
2206,0.000606,-0.0394692,-0.171539
2207,0.000607,-0.0394692,-0.160913
2208,0.000608,-0.0394692,-0.148768
2209,0.000609,-0.0394692,-0.13966
2210,0.00061,-0.0379511,-0.129034
2211,0.000611,-0.0394692,-0.119925
2212,0.000612,-0.0379511,-0.112335
2213,0.000613,-0.0409872,-0.101709
2214,0.000614,-0.0425052,-0.0910827
2215,0.000615,-0.0440233,-0.0804563
2216,0.000616,-0.0440233,-0.0713481
2217,0.000617,-0.0425052,-0.0607218
2218,0.000618,-0.0455413,-0.0516135
2219,0.000619,-0.0485774,-0.0409872
2220,0.00062,-0.0485774,-0.0318789
2221,0.000621,-0.0485774,-0.0197346
2222,0.000622,-0.0485774,-0.0106263
2223,0.000623,-0.0485774,0
2224,0.000624,-0.0455413,0.00910827
2225,0.000625,-0.0500955,0.0182165
2226,0.000626,-0.0500955,0.0288428
2227,0.000627,-0.0531316,0.0394692
2228,0.000628,-0.0531316,0.0516135
2229,0.000629,-0.0531316,0.0576857
2230,0.00063,-0.0516135,0.06983
2231,0.000631,-0.0561676,0.0789383
2232,0.000632,-0.0561676,0.0895646
2233,0.000633,-0.0561676,0.100191
2234,0.000634,-0.0561676,0.109299
2235,0.000635,-0.0561676,0.122962
2236,0.000636,-0.0561676,0.130552
2237,0.000637,-0.0546496,0.141178
2238,0.000638,-0.0576857,0.150286
2239,0.000639,-0.0576857,0.159395
2240,0.00064,-0.0576857,0.171539
2241,0.000641,-0.0607218,0.180647
2242,0.000642,-0.0576857,0.192792
2243,0.000643,-0.0607218,0.2019
2244,0.000644,-0.0592037,0.211008
2245,0.000645,-0.0637579,0.220116
2246,0.000646,-0.0637579,0.233779
2247,0.000647,-0.0622398,0.241369
2248,0.000648,-0.0637579,0.255031
2249,0.000649,-0.0637579,0.262622
2250,0.00065,-0.0637579,0.276284
2251,0.000651,-0.0622398,0.285392
2252,0.000652,-0.0622398,0.294501
2253,0.000653,-0.0637579,0.305127
2254,0.000654,-0.0622398,0.314235
2255,0.000655,-0.0667939,0.324861
2256,0.000656,-0.0667939,0.33397
2257,0.000657,-0.0667939,0.343078
2258,0.000658,-0.0637579,0.353704
2259,0.000659,-0.0652759,0.362813
2260,0.00066,-0.068312,0.374957
2261,0.000661,-0.06983,0.384065
2262,0.000662,-0.06983,0.394692
2263,0.000663,-0.06983,0.406836
2264,0.000664,-0.06983,0.415944
2265,0.000665,-0.068312,0.425052
2266,0.000666,-0.068312,0.437197
2267,0.000667,-0.06983,0.443269
2268,0.000668,-0.06983,0.455413
2269,0.000669,-0.068312,0.463004
2270,0.00067,-0.06983,0.47363
2271,0.000671,-0.0743842,0.484256
2272,0.000672,-0.0743842,0.493364
2273,0.000673,-0.0743842,0.503991
2274,0.000674,-0.0743842,0.514617
2275,0.000675,-0.0728661,0.523725
2276,0.000676,-0.0774203,0.534352
2277,0.000677,-0.0774203,0.541942
2278,0.000678,-0.0789383,0.555604
2279,0.000679,-0.0759022,0.564712
2280,0.00068,-0.0774203,0.575339
2281,0.000681,-0.0774203,0.584447
2282,0.000682,-0.0774203,0.593555
2283,0.000683,-0.0789383,0.604182
2284,0.000684,-0.0759022,0.61329
2285,0.000685,-0.0774203,0.623916
2286,0.000686,-0.0774203,0.631506
2287,0.000687,-0.0774203,0.640615
2288,0.000688,-0.0804563,0.649723
2289,0.000689,-0.0804563,0.658831
2290,0.00069,-0.0804563,0.669458
2291,0.000691,-0.0804563,0.680084
2292,0.000692,-0.0804563,0.687674
2293,0.000693,-0.0804563,0.6983
2294,0.000694,-0.0834924,0.707409
2295,0.000695,-0.0834924,0.718035
2296,0.000696,-0.0834924,0.727143
2297,0.000697,-0.0819744,0.73777
2298,0.000698,-0.0850105,0.746878
2299,0.000699,-0.0819744,0.754468
2300,0.0007,-0.0850105,0.765094
2301,0.000701,-0.0819744,0.775721
2302,0.000702,-0.0834924,0.783311
2303,0.000703,-0.0834924,0.792419
2304,0.000704,-0.0834924,0.803045
2305,0.000705,-0.0819744,0.810636
2306,0.000706,-0.0850105,0.819744
2307,0.000707,-0.0850105,0.825816
2308,0.000708,-0.0880466,0.836442
2309,0.000709,-0.0865285,0.845551
2310,0.00071,-0.0880466,0.856177
2311,0.000711,-0.0865285,0.865285
2312,0.000712,-0.0865285,0.875912
2313,0.000713,-0.0865285,0.881984
2314,0.000714,-0.0865285,0.891092
2315,0.000715,-0.0910827,0.901718
2316,0.000716,-0.0910827,0.910827
2317,0.000717,-0.0910827,0.919935
2318,0.000718,-0.0910827,0.929043
2319,0.000719,-0.0910827,0.936633
2320,0.00072,-0.0910827,0.94726
2321,0.000721,-0.0910827,0.95485
2322,0.000722,-0.0880466,0.963958
2323,0.000723,-0.0880466,0.973066
2324,0.000724,-0.0910827,0.980657
2325,0.000725,-0.0895646,0.991283
2326,0.000726,-0.0910827,0.998873
2327,0.000727,-0.0910827,1.00646
2328,0.000728,-0.0910827,1.01405
2329,0.000729,-0.0910827,1.02316
2330,0.00073,-0.0895646,1.03075
2331,0.000731,-0.0895646,1.03986
2332,0.000732,-0.0926007,1.04745
2333,0.000733,-0.0926007,1.05504
2334,0.000734,-0.0926007,1.06567
2335,0.000735,-0.0926007,1.07022
2336,0.000736,-0.0926007,1.08237
2337,0.000737,-0.0956368,1.08692
2338,0.000738,-0.0910827,1.09603
2339,0.000739,-0.0926007,1.10514
2340,0.00074,-0.0926007,1.11121
2341,0.000741,-0.0926007,1.11728
2342,0.000742,-0.0956368,1.12791
2343,0.000743,-0.0956368,1.1355
2344,0.000744,-0.0986729,1.14157
2345,0.000745,-0.0971548,1.15371
2346,0.000746,-0.0971548,1.15979
2347,0.000747,-0.0971548,1.16738
2348,0.000748,-0.0971548,1.17648
2349,0.000749,-0.0971548,1.18256
2350,0.00075,-0.0971548,1.19015
2351,0.000751,-0.0971548,1.19925
2352,0.000752,-0.0971548,1.20533
2353,0.000753,-0.0971548,1.21292
2354,0.000754,-0.0971548,1.22051
2355,0.000755,-0.0971548,1.22962
2356,0.000756,-0.0971548,1.23417
2357,0.000757,-0.0971548,1.2448
2358,0.000758,-0.0971548,1.24935
2359,0.000759,-0.0971548,1.25542
2360,0.00076,-0.0971548,1.26149
2361,0.000761,-0.0971548,1.26909
2362,0.000762,-0.0971548,1.27516
2363,0.000763,-0.0971548,1.28275
2364,0.000764,-0.0971548,1.28882
2365,0.000765,-0.0971548,1.29793
2366,0.000766,-0.0971548,1.30096
2367,0.000767,-0.0971548,1.31159
2368,0.000768,-0.0971548,1.31614
2369,0.000769,-0.0971548,1.32222
2370,0.00077,-0.0971548,1.32677
2371,0.000771,-0.0971548,1.33436
2372,0.000772,-0.0971548,1.34043
2373,0.000773,-0.0971548,1.34651
2374,0.000774,-0.100191,1.35258
2375,0.000775,-0.100191,1.36017
2376,0.000776,-0.100191,1.36624
2377,0.000777,-0.100191,1.37231
2378,0.000778,-0.100191,1.3799
2379,0.000779,-0.100191,1.38597
2380,0.00078,-0.100191,1.39205
2381,0.000781,-0.100191,1.3966
2382,0.000782,-0.100191,1.40419
2383,0.000783,-0.100191,1.41026
2384,0.000784,-0.100191,1.41482
2385,0.000785,-0.100191,1.42089
2386,0.000786,-0.100191,1.42696
2387,0.000787,-0.100191,1.43303
2388,0.000788,-0.100191,1.43607
2389,0.000789,-0.100191,1.44366
2390,0.00079,-0.100191,1.44973
2391,0.000791,-0.100191,1.4558
2392,0.000792,-0.100191,1.45884
2393,0.000793,-0.100191,1.46491
2394,0.000794,-0.100191,1.46947
2395,0.000795,-0.100191,1.47706
2396,0.000796,-0.100191,1.48161
2397,0.000797,-0.100191,1.48768
2398,0.000798,-0.100191,1.49072
2399,0.000799,-0.100191,1.49831
2400,0.0008,-0.100191,1.50135
2401,0.000801,-0.100191,1.5059
2402,0.000802,-0.100191,1.51045
2403,0.000803,-0.100191,1.51501
2404,0.000804,-0.100191,1.52108
2405,0.000805,-0.0986729,1.52412
2406,0.000806,-0.103227,1.53019
2407,0.000807,-0.0986729,1.53474
2408,0.000808,-0.100191,1.54081
2409,0.000809,-0.100191,1.54385
2410,0.00081,-0.100191,1.54689
2411,0.000811,-0.100191,1.55296
2412,0.000812,-0.100191,1.55448
2413,0.000813,-0.100191,1.56055
2414,0.000814,-0.100191,1.5651
2415,0.000815,-0.100191,1.56814
2416,0.000816,-0.100191,1.57421
2417,0.000817,-0.100191,1.57725
2418,0.000818,-0.100191,1.57877
2419,0.000819,-0.100191,1.58484
2420,0.00082,-0.100191,1.58939
2421,0.000821,-0.100191,1.59395
2422,0.000822,-0.0986729,1.59698
2423,0.000823,-0.0971548,1.60002
2424,0.000824,-0.0971548,1.60154
2425,0.000825,-0.0971548,1.60457
2426,0.000826,-0.0971548,1.60761
2427,0.000827,-0.0971548,1.61216
2428,0.000828,-0.0971548,1.6152
2429,0.000829,-0.0971548,1.61824
2430,0.00083,-0.0971548,1.62127
2431,0.000831,-0.0971548,1.62127
2432,0.000832,-0.0971548,1.62583
2433,0.000833,-0.0971548,1.62734
2434,0.000834,-0.0971548,1.63038
2435,0.000835,-0.0971548,1.63493
2436,0.000836,-0.0971548,1.63797
2437,0.000837,-0.0971548,1.63949
2438,0.000838,-0.0956368,1.64252
2439,0.000839,-0.0971548,1.64556
2440,0.00084,-0.0971548,1.64556
2441,0.000841,-0.0971548,1.6486
2442,0.000842,-0.0971548,1.65163
2443,0.000843,-0.0971548,1.65619
2444,0.000844,-0.0971548,1.65619
2445,0.000845,-0.0971548,1.65922
2446,0.000846,-0.0971548,1.66226
2447,0.000847,-0.0971548,1.66378
2448,0.000848,-0.0971548,1.66681
2449,0.000849,-0.0971548,1.66833
2450,0.00085,-0.0971548,1.67137
2451,0.000851,-0.0971548,1.67288
2452,0.000852,-0.0971548,1.6744
2453,0.000853,-0.0971548,1.67896
2454,0.000854,-0.0926007,1.67896
2455,0.000855,-0.0926007,1.68199
2456,0.000856,-0.0926007,1.68199
2457,0.000857,-0.0926007,1.68351
2458,0.000858,-0.0926007,1.68655
2459,0.000859,-0.0926007,1.68503
2460,0.00086,-0.0926007,1.68807
2461,0.000861,-0.0926007,1.68958
2462,0.000862,-0.0926007,1.68958
2463,0.000863,-0.0926007,1.6911
2464,0.000864,-0.0895646,1.6911
2465,0.000865,-0.0895646,1.6911
2466,0.000866,-0.0895646,1.69262
2467,0.000867,-0.0895646,1.69414
2468,0.000868,-0.0895646,1.69414
2469,0.000869,-0.0895646,1.69414
2470,0.00087,-0.0895646,1.69414
2471,0.000871,-0.0895646,1.69566
2472,0.000872,-0.0895646,1.69566
2473,0.000873,-0.0880466,1.69566
2474,0.000874,-0.0910827,1.69566
2475,0.000875,-0.0895646,1.69566
2476,0.000876,-0.0880466,1.69869
2477,0.000877,-0.0910827,1.69869
2478,0.000878,-0.0910827,1.69869
2479,0.000879,-0.0895646,1.69869
2480,0.00088,-0.0910827,1.69869
2481,0.000881,-0.0880466,1.69869
2482,0.000882,-0.0850105,1.70173
2483,0.000883,-0.0850105,1.70173
2484,0.000884,-0.0880466,1.70173
2485,0.000885,-0.0850105,1.69717
2486,0.000886,-0.0865285,1.69869
2487,0.000887,-0.0865285,1.69869
2488,0.000888,-0.0865285,1.69717
2489,0.000889,-0.0850105,1.69717
2490,0.00089,-0.0819744,1.69717
2491,0.000891,-0.0834924,1.69414
2492,0.000892,-0.0834924,1.69414
2493,0.000893,-0.0819744,1.6911
2494,0.000894,-0.0850105,1.69262
2495,0.000895,-0.0834924,1.6911
2496,0.000896,-0.0834924,1.68807
2497,0.000897,-0.0834924,1.68958
2498,0.000898,-0.0834924,1.68655
2499,0.000899,-0.0834924,1.68807
2500,0.0009,-0.0834924,1.68503
2501,0.000901,-0.0834924,1.68655
2502,0.000902,-0.0804563,1.68503
2503,0.000903,-0.0804563,1.68351
2504,0.000904,-0.0804563,1.68047
2505,0.000905,-0.0804563,1.67896
2506,0.000906,-0.0804563,1.67896
2507,0.000907,-0.0804563,1.67592
2508,0.000908,-0.0774203,1.67288
2509,0.000909,-0.0743842,1.67137
2510,0.00091,-0.0743842,1.66985
2511,0.000911,-0.0774203,1.66681
2512,0.000912,-0.0774203,1.66529
2513,0.000913,-0.0743842,1.66226
2514,0.000914,-0.0759022,1.66074
2515,0.000915,-0.0774203,1.6577
2516,0.000916,-0.0743842,1.65619
2517,0.000917,-0.0774203,1.65315
2518,0.000918,-0.0743842,1.65011
2519,0.000919,-0.0759022,1.6486
2520,0.00092,-0.0728661,1.64556
2521,0.000921,-0.06983,1.64404
2522,0.000922,-0.0743842,1.64101
2523,0.000923,-0.0743842,1.63797
2524,0.000924,-0.0743842,1.63645
2525,0.000925,-0.06983,1.63342
2526,0.000926,-0.068312,1.62886
2527,0.000927,-0.0667939,1.62583
2528,0.000928,-0.068312,1.61975
2529,0.000929,-0.068312,1.61824
2530,0.00093,-0.068312,1.6152
2531,0.000931,-0.068312,1.61216
2532,0.000932,-0.068312,1.60761
2533,0.000933,-0.068312,1.60457
2534,0.000934,-0.068312,1.60154
2535,0.000935,-0.068312,1.5985
2536,0.000936,-0.0652759,1.59546
2537,0.000937,-0.0652759,1.59243
2538,0.000938,-0.0637579,1.58787
2539,0.000939,-0.0667939,1.58332
2540,0.00094,-0.0667939,1.58028
2541,0.000941,-0.0622398,1.57421
2542,0.000942,-0.0637579,1.57118
2543,0.000943,-0.0622398,1.56814
2544,0.000944,-0.0622398,1.5651
2545,0.000945,-0.0622398,1.55751
2546,0.000946,-0.0622398,1.556
2547,0.000947,-0.0622398,1.54992
2548,0.000948,-0.0622398,1.54841
2549,0.000949,-0.0622398,1.54385
2550,0.00095,-0.0622398,1.53626
2551,0.000951,-0.0576857,1.53474
2552,0.000952,-0.0592037,1.53019
2553,0.000953,-0.0592037,1.52412
2554,0.000954,-0.0576857,1.52108
2555,0.000955,-0.0576857,1.51501
2556,0.000956,-0.0561676,1.51045
2557,0.000957,-0.0561676,1.5059
2558,0.000958,-0.0561676,1.49983
2559,0.000959,-0.0561676,1.49679
2560,0.00096,-0.0561676,1.4892
2561,0.000961,-0.0561676,1.48617
2562,0.000962,-0.0546496,1.48009
2563,0.000963,-0.0531316,1.47706
2564,0.000964,-0.0561676,1.46947
2565,0.000965,-0.0531316,1.46491
2566,0.000966,-0.0500955,1.46036
2567,0.000967,-0.0516135,1.45429
2568,0.000968,-0.0516135,1.44973
2569,0.000969,-0.0485774,1.44214
2570,0.00097,-0.0485774,1.43759
2571,0.000971,-0.0485774,1.43152
2572,0.000972,-0.0455413,1.42696
2573,0.000973,-0.0455413,1.41937
2574,0.000974,-0.0485774,1.41178
2575,0.000975,-0.0485774,1.40875
2576,0.000976,-0.0485774,1.40115
2577,0.000977,-0.0455413,1.39508
2578,0.000978,-0.0425052,1.39205
2579,0.000979,-0.0425052,1.38597
2580,0.00098,-0.0425052,1.37687
2581,0.000981,-0.0425052,1.37231
2582,0.000982,-0.0409872,1.36776
2583,0.000983,-0.0409872,1.35865
2584,0.000984,-0.0379511,1.35258
2585,0.000985,-0.0394692,1.34651
2586,0.000986,-0.0379511,1.34043
2587,0.000987,-0.0394692,1.33132
2588,0.000988,-0.0394692,1.32525
2589,0.000989,-0.0394692,1.31918
2590,0.00099,-0.0379511,1.31311
2591,0.000991,-0.034915,1.30552
2592,0.000992,-0.034915,1.29945
2593,0.000993,-0.0364331,1.29186
2594,0.000994,-0.0364331,1.28427
2595,0.000995,-0.0318789,1.27971
2596,0.000996,-0.034915,1.2706
2597,0.000997,-0.034915,1.26301
2598,0.000998,-0.034915,1.25542
2599,0.000999,-0.034915,1.24935
2600,0.001,-0.033397,1.24328
2601,0.001001,-0.033397,1.23721
2602,0.001002,-0.033397,1.2281
2603,0.001003,-0.0288428,1.22354
2604,0.001004,-0.0318789,1.21292
2605,0.001005,-0.0288428,1.20685
2606,0.001006,-0.0318789,1.19925
2607,0.001007,-0.0258068,1.19166
2608,0.001008,-0.0288428,1.18407
2609,0.001009,-0.0273248,1.17648
2610,0.00101,-0.0273248,1.16889
2611,0.001011,-0.0273248,1.1613
2612,0.001012,-0.0273248,1.15371
2613,0.001013,-0.0273248,1.14612
2614,0.001014,-0.0273248,1.13702
2615,0.001015,-0.0212526,1.13094
2616,0.001016,-0.0227707,1.12335
2617,0.001017,-0.0227707,1.11576
2618,0.001018,-0.0197346,1.10817
2619,0.001019,-0.0166985,1.09755
2620,0.00102,-0.0197346,1.09147
2621,0.001021,-0.0197346,1.08237
2622,0.001022,-0.0197346,1.07326
2623,0.001023,-0.0197346,1.06567
2624,0.001024,-0.0197346,1.05959
2625,0.001025,-0.0197346,1.05049
2626,0.001026,-0.0182165,1.0429
2627,0.001027,-0.0151804,1.03227
2628,0.001028,-0.0151804,1.02468
2629,0.001029,-0.0151804,1.01861
2630,0.00103,-0.0136624,1.00798
2631,0.001031,-0.0136624,0.998873
2632,0.001032,-0.0136624,0.991283
2633,0.001033,-0.0136624,0.980657
2634,0.001034,-0.0136624,0.971548
2635,0.001035,-0.0136624,0.963958
2636,0.001036,-0.0136624,0.95485
2637,0.001037,-0.0136624,0.94726
2638,0.001038,-0.00910827,0.936633
2639,0.001039,-0.0106263,0.930561
2640,0.00104,-0.00759022,0.919935
2641,0.001041,-0.00759022,0.912345
2642,0.001042,-0.0106263,0.903236
2643,0.001043,-0.0106263,0.894128
2644,0.001044,-0.0106263,0.886538
2645,0.001045,-0.00910827,0.87743
2646,0.001046,-0.00910827,0.868321
2647,0.001047,-0.0106263,0.860731
2648,0.001048,-0.0106263,0.853141
2649,0.001049,-0.00910827,0.845551
2650,0.00105,-0.00607218,0.836442
2651,0.001051,-0.00759022,0.825816
2652,0.001052,-0.00607218,0.818226
2653,0.001053,-0.00910827,0.810636
2654,0.001054,-0.00303609,0.800009
2655,0.001055,-0.00455413,0.792419
2656,0.001056,-0.00455413,0.783311
2657,0.001057,-0.00455413,0.775721
2658,0.001058,-0.00455413,0.766612
2659,0.001059,-0.00455413,0.755986
2660,0.00106,-0.00303609,0.748396
2661,0.001061,0,0.740806
2662,0.001062,0,0.730179
2663,0.001063,0.00303609,0.722589
2664,0.001064,0.00303609,0.713481
2665,0.001065,0.00303609,0.704373
2666,0.001066,0.00607218,0.695264
2667,0.001067,0.00607218,0.684638
2668,0.001068,0.00607218,0.67553
2669,0.001069,0.00607218,0.664903
2670,0.00107,0.00607218,0.657313
2671,0.001071,0.00607218,0.648205
2672,0.001072,0.00455413,0.639097
2673,0.001073,0.00759022,0.629988
2674,0.001074,0.00759022,0.622398
2675,0.001075,0.00910827,0.611772
2676,0.001076,0.00759022,0.602664
2677,0.001077,0.0106263,0.592037
2678,0.001078,0.0106263,0.582929
2679,0.001079,0.0121444,0.572303
2680,0.00108,0.0121444,0.563194
2681,0.001081,0.0121444,0.554086
2682,0.001082,0.0121444,0.54346
2683,0.001083,0.0106263,0.532834
2684,0.001084,0.0121444,0.525243
2685,0.001085,0.0151804,0.516135
2686,0.001086,0.0136624,0.507027
2687,0.001087,0.0151804,0.4964
2688,0.001088,0.0136624,0.487292
2689,0.001089,0.0166985,0.476666
2690,0.00109,0.0197346,0.467558
2691,0.001091,0.0197346,0.455413
2692,0.001092,0.0197346,0.446305
2693,0.001093,0.0197346,0.437197
2694,0.001094,0.0197346,0.42657
2695,0.001095,0.0197346,0.417462
2696,0.001096,0.0197346,0.406836
2697,0.001097,0.0197346,0.397728
2698,0.001098,0.0197346,0.387101
2699,0.001099,0.0242887,0.377993
2700,0.0011,0.0242887,0.368885
2701,0.001101,0.0242887,0.358258
2702,0.001102,0.0273248,0.347632
2703,0.001103,0.0258068,0.337006
2704,0.001104,0.0258068,0.327898
2705,0.001105,0.0273248,0.317271
2706,0.001106,0.0273248,0.308163
2707,0.001107,0.0273248,0.299055
2708,0.001108,0.0273248,0.288428
2709,0.001109,0.0273248,0.27932
2710,0.00111,0.0288428,0.268694
2711,0.001111,0.0288428,0.259586
2712,0.001112,0.0303609,0.248959
2713,0.001113,0.0288428,0.236815
2714,0.001114,0.0318789,0.227707
2715,0.001115,0.0318789,0.218598
2716,0.001116,0.033397,0.204936
2717,0.001117,0.033397,0.197346
2718,0.001118,0.033397,0.186719
2719,0.001119,0.033397,0.176093
2720,0.00112,0.033397,0.165467
2721,0.001121,0.033397,0.156359
2722,0.001122,0.033397,0.14725
2723,0.001123,0.0364331,0.135106
2724,0.001124,0.0379511,0.125998
2725,0.001125,0.0379511,0.116889
2726,0.001126,0.0364331,0.106263
2727,0.001127,0.0394692,0.0956368
2728,0.001128,0.0409872,0.0865285
2729,0.001129,0.0409872,0.0743842
2730,0.00113,0.0409872,0.0637579
2731,0.001131,0.0409872,0.0531316
2732,0.001132,0.0409872,0.0425052
2733,0.001133,0.0409872,0.033397
2734,0.001134,0.0409872,0.0242887
2735,0.001135,0.0409872,0.0136624
2736,0.001136,0.0440233,0.00455413
2737,0.001137,0.0440233,-0.00759022
2738,0.001138,0.0440233,-0.0166985
2739,0.001139,0.0425052,-0.0288428
2740,0.00114,0.0440233,-0.0379511
2741,0.001141,0.0485774,-0.0485774
2742,0.001142,0.0485774,-0.0592037
2743,0.001143,0.0485774,-0.068312
2744,0.001144,0.0440233,-0.0789383
2745,0.001145,0.0485774,-0.0880466
2746,0.001146,0.0485774,-0.101709
2747,0.001147,0.0485774,-0.109299
2748,0.001148,0.0485774,-0.119925
2749,0.001149,0.0470594,-0.129034
2750,0.00115,0.0516135,-0.13966
2751,0.001151,0.0516135,-0.148768
2752,0.001152,0.0516135,-0.160913
2753,0.001153,0.0516135,-0.171539
2754,0.001154,0.0500955,-0.179129
2755,0.001155,0.0546496,-0.192792
2756,0.001156,0.0546496,-0.200382
2757,0.001157,0.0546496,-0.214044
2758,0.001158,0.0546496,-0.223153
2759,0.001159,0.0546496,-0.233779
